"ID_txn"|"ID_user"|"txn_time"|"ID_product"|"price"
"21016478438"|"32228102"|"2013-05-04 01:47:00"|"2583620"|"1937"
"21016478438"|"32228102"|"2013-05-04 01:47:00"|"2583620"|"1937"
"21017504732"|"135235067"|"2013-05-24 15:18:00"|"3126764"|"7137"
"21018054896"|"58064990"|"2013-06-04 12:17:00"|"3189848"|"33787"
"21016691204"|"184235069"|"2013-05-08 11:29:00"|"2873168"|"12987"
"21024532628"|"119945183"|"2013-11-03 14:59:00"|"7175354"|"5460"
"21025220870"|"22570634"|"2013-11-13 10:09:00"|"7600562"|"13117"
"21021569480"|"8745487094"|"2013-09-02 18:49:00"|"5895320"|"6890"
"21023324222"|"111368147"|"2013-10-11 10:08:00"|"6899120"|"2587"
"21023526818"|"997365560"|"2013-10-15 10:56:00"|"6794330"|"5109"
"21024207524"|"120940007"|"2013-10-28 11:29:00"|"7319792"|"2977"
"21024499706"|"40210393106"|"2013-11-02 19:18:00"|"7098200"|"2587"
"21025761188"|"47274446"|"2013-11-19 16:01:00"|"7127138"|"7787"
"21004147868"|"306358202"|"2012-09-05 09:17:00"|"718022"|"2587"
"21007116548"|"289971896"|"2012-11-08 19:17:00"|"895388"|"2587"
"21007116548"|"289971896"|"2012-11-08 19:17:00"|"895388"|"2587"
"21007116548"|"289971896"|"2012-11-08 19:17:00"|"895388"|"2587"
"21006924158"|"182069777"|"2012-11-05 08:24:00"|"1055618"|"1937"
"21007301210"|"343025978"|"2012-11-12 16:34:00"|"5490335"|"1547"
"21007301210"|"343025978"|"2012-11-12 16:34:00"|"5490335"|"1547"
"21007301210"|"343025978"|"2012-11-12 16:34:00"|"5490335"|"1547"
"21007301210"|"343025978"|"2012-11-12 16:34:00"|"5490335"|"1547"
"21007301210"|"343025978"|"2012-11-12 16:34:00"|"5490335"|"1547"
"21007301210"|"343025978"|"2012-11-12 16:34:00"|"5490335"|"1547"
"21007301210"|"343025978"|"2012-11-12 16:34:00"|"5490335"|"1547"
"21007301210"|"343025978"|"2012-11-12 16:34:00"|"5490335"|"1547"
"21007301210"|"343025978"|"2012-11-12 16:34:00"|"5490335"|"1547"
"21007301210"|"343025978"|"2012-11-12 16:34:00"|"5490335"|"1547"
"21008212316"|"299653226"|"2012-11-27 11:30:00"|"5484791"|"4797"
"21008470070"|"350572028"|"2012-11-30 13:55:00"|"1258814"|"1937"
"21013746602"|"58325135"|"2013-03-18 09:03:00"|"1980206"|"1937"
"21017494310"|"84453533"|"2013-05-24 12:03:00"|"2556194"|"5187"
"21031209068"|"6674110514"|"2014-01-31 19:24:00"|"9382664"|"24570"
"21031209068"|"6674110514"|"2014-01-31 19:24:00"|"9382664"|"24570"
"21028644278"|"325662560"|"2013-12-17 09:52:00"|"8823392"|"3887"
"21028644278"|"325662560"|"2013-12-17 09:52:00"|"8823392"|"3887"
"21033734036"|"22250160410"|"2014-03-20 12:22:00"|"11144312"|"12870"
"21030514298"|"41305332218"|"2014-01-19 13:19:00"|"8899202"|"3094"
"21034295918"|"188232323"|"2014-03-31 13:40:00"|"10814864"|"2457"
"21034295918"|"188232323"|"2014-03-31 13:40:00"|"10814864"|"2457"
"21034295918"|"188232323"|"2014-03-31 13:40:00"|"10814864"|"2457"
"21033542354"|"6303490850"|"2014-03-17 18:33:00"|"10372142"|"3237"
"21036746426"|"35993106620"|"2014-05-13 13:11:00"|"12619856"|"4927"
"21036746426"|"35993106620"|"2014-05-13 13:11:00"|"12619856"|"4927"
"21040551710"|"38289774428"|"2014-07-25 09:59:00"|"14251514"|"9477"
"21037379630"|"476951822"|"2014-05-25 22:53:00"|"12803312"|"1937"
"21041618246"|"229919237"|"2014-08-14 08:42:00"|"14868620"|"10387"
"21042373904"|"48384374342"|"2014-08-28 09:26:00"|"14781806"|"64870"
"21042628940"|"40664290412"|"2014-09-02 15:54:00"|"15153296"|"637"
"21040421078"|"184235069"|"2014-07-23 06:13:00"|"14129042"|"3744"
"21039962312"|"91653461"|"2014-07-13 15:57:00"|"13572542"|"2457"
"21042929462"|"66783230"|"2014-09-08 23:12:00"|"14957114"|"5070"
"21021219896"|"207081581"|"2013-08-25 22:19:00"|"5831186"|"33670"
"21024196538"|"77279189"|"2013-10-27 23:41:00"|"6794456"|"12987"
"21024433106"|"236039471"|"2013-11-01 10:10:00"|"7150868"|"2457"
"21022323122"|"10219466"|"2013-09-19 22:00:00"|"6048200"|"195"
"21028067666"|"277249514"|"2013-12-12 09:33:00"|"8779544"|"1937"
"21032895650"|"290999438"|"2014-03-05 19:17:00"|"10901006"|"2210"
"21028870544"|"36336530984"|"2013-12-19 11:08:00"|"7054436"|"2327"
"21033554150"|"184223753"|"2014-03-17 21:06:00"|"11019614"|"4147"
"21033554150"|"184223753"|"2014-03-17 21:06:00"|"11019614"|"4147"
"21032741678"|"92130947"|"2014-03-02 21:22:00"|"10073270"|"8970"
"21030048614"|"34199054"|"2014-01-12 01:40:00"|"8921210"|"2327"
"21033107318"|"365973350"|"2014-03-09 21:27:00"|"10608182"|"3887"
"21138874658"|"209030639"|"2014-12-26 10:37:00"|"17209196"|"20670"
"21136365350"|"45481598"|"2014-11-17 15:46:00"|"16474784"|"10387"
"21142407086"|"342106922"|"2015-04-28 19:46:00"|"19177736"|"7787"
"21136910726"|"140258387"|"2014-11-26 19:38:00"|"16151552"|"3237"
"21139181630"|"205667081"|"2015-01-09 16:53:00"|"16744424"|"7787"
"21138164234"|"272922128"|"2014-12-14 13:49:00"|"17046446"|"4537"
"21142114232"|"101187437"|"2015-04-20 14:50:00"|"18988232"|"25662"
"3130706"|"14861978"|"2011-02-16 08:24:00"|"36152"|"3575"
"3130706"|"14861978"|"2011-02-16 08:24:00"|"36152"|"3575"
"3130706"|"14861978"|"2011-02-16 08:24:00"|"36152"|"3575"
"3130706"|"14861978"|"2011-02-16 08:24:00"|"36152"|"3575"
"3216551"|"72956231"|"2011-02-20 10:46:00"|"42452"|"6435"
"3310319"|"76479443"|"2011-02-25 09:54:00"|"38609"|"3237"
"3316205"|"26682278"|"2011-02-25 16:52:00"|"39470"|"2587"
"3316205"|"26682278"|"2011-02-25 16:52:00"|"39470"|"2587"
"3512351"|"147613787"|"2011-03-09 18:48:00"|"44657"|"1807"
"3512351"|"147613787"|"2011-03-09 18:48:00"|"44657"|"1807"
"3577673"|"65935514"|"2011-03-14 11:20:00"|"48773"|"3757"
"3808949"|"2804288"|"2011-03-26 18:58:00"|"49739"|"51870"
"3827003"|"5979164"|"2011-03-28 11:50:00"|"39512"|"2067"
"3900995"|"84453533"|"2011-03-31 12:44:00"|"42620"|"5837"
"3669659"|"58888598"|"2011-03-17 21:41:00"|"48311"|"1560"
"3673721"|"9240878"|"2011-03-18 00:08:00"|"48143"|"6240"
"3689009"|"3668978"|"2011-03-18 16:19:00"|"48311"|"1560"
"4013777"|"9465722"|"2011-04-06 20:02:00"|"54317"|"2197"
"4086977"|"10406918"|"2011-04-11 15:34:00"|"57173"|"3237"
"4088351"|"9240878"|"2011-04-11 16:28:00"|"57173"|"3237"
"4004597"|"13923734"|"2011-04-06 12:18:00"|"49403"|"4355"
"4085183"|"330881"|"2011-04-11 14:23:00"|"56123"|"1287"
"4085183"|"330881"|"2011-04-11 14:23:00"|"56123"|"1287"
"4085183"|"330881"|"2011-04-11 14:23:00"|"56123"|"1287"
"4113725"|"108238043"|"2011-04-12 13:13:00"|"48731"|"3250"
"4113725"|"108238043"|"2011-04-12 13:13:00"|"48731"|"3250"
"4152995"|"4871180"|"2011-04-13 12:21:00"|"54527"|"1937"
"21034441190"|"54003081254"|"2014-04-01 21:23:00"|"11091434"|"51987"
"21033224726"|"295918454"|"2014-03-11 20:57:00"|"9680990"|"64987"
"21036238658"|"339705470"|"2014-05-02 22:07:00"|"12406160"|"4537"
"21036336152"|"3408218"|"2014-05-05 09:16:00"|"12092672"|"2457"
"21036336152"|"3408218"|"2014-05-05 09:16:00"|"12092672"|"2457"
"21041224322"|"373694552"|"2014-08-06 14:45:00"|"14569076"|"4680"
"21039326024"|"254490086"|"2014-06-30 14:29:00"|"13807742"|"2977"
"21039566018"|"5206847"|"2014-07-04 16:32:00"|"13933280"|"10387"
"21041337872"|"188152865"|"2014-08-08 16:32:00"|"14744762"|"3900"
"21041337872"|"188152865"|"2014-08-08 16:32:00"|"14744762"|"3900"
"21047190956"|"1604505614"|"2014-09-19 13:21:00"|"15297440"|"18070"
"21135884198"|"128847431"|"2014-11-05 08:24:00"|"16109384"|"50050"
"21135884198"|"128847431"|"2014-11-05 08:24:00"|"16109384"|"50050"
"21136222340"|"362197742"|"2014-11-13 16:27:00"|"16038320"|"1040"
"21139836128"|"373694552"|"2015-02-02 16:07:00"|"17768804"|"507"
"21139836128"|"373694552"|"2015-02-02 16:07:00"|"17768804"|"507"
"21136929584"|"140575481"|"2014-11-26 23:40:00"|"15123308"|"12987"
"21136929584"|"140575481"|"2014-11-26 23:40:00"|"15123308"|"12987"
"4164311"|"3764672"|"2011-04-13 15:37:00"|"54527"|"1937"
"4178807"|"9240878"|"2011-04-13 20:48:00"|"54527"|"1937"
"4198589"|"8985038"|"2011-04-14 11:53:00"|"54611"|"3887"
"4198589"|"8985038"|"2011-04-14 11:53:00"|"54611"|"3887"
"4309547"|"81331793"|"2011-04-19 11:01:00"|"58643"|"1625"
"3386801"|"36964586"|"2011-03-03 09:38:00"|"39617"|"3237"
"4413395"|"50636774"|"2011-04-25 10:55:00"|"61205"|"1287"
"4413395"|"50636774"|"2011-04-25 10:55:00"|"61205"|"1287"
"3568361"|"89520887"|"2011-03-13 19:51:00"|"46799"|"4875"
"3737495"|"74135063"|"2011-03-22 18:12:00"|"45875"|"2522"
"3854345"|"4513004"|"2011-03-29 13:41:00"|"52553"|"5187"
"4021559"|"612428"|"2011-04-07 08:49:00"|"52889"|"5070"
"21137589062"|"20519958770"|"2014-12-07 01:04:00"|"16790582"|"6487"
"21139668194"|"74597789"|"2015-01-26 20:54:00"|"17585222"|"7124"
"21138818900"|"166622207"|"2014-12-23 20:07:00"|"16821998"|"3757"
"3099866"|"53673890"|"2011-02-15 12:46:00"|"39008"|"1170"
"3111338"|"2901335"|"2011-02-15 17:26:00"|"39008"|"1170"
"3111338"|"2901335"|"2011-02-15 17:26:00"|"39008"|"1170"
"3111338"|"2901335"|"2011-02-15 17:26:00"|"39008"|"1170"
"3201209"|"11202482"|"2011-02-18 11:23:00"|"42368"|"1287"
"3253943"|"74597789"|"2011-02-22 10:26:00"|"41108"|"2587"
"3253943"|"74597789"|"2011-02-22 10:26:00"|"41108"|"2587"
"3589043"|"90145481"|"2011-03-14 20:03:00"|"48773"|"3757"
"368474"|"7182350"|"2010-11-01 20:03:00"|"5975"|"2548"
"4174763"|"15668858"|"2011-04-13 19:50:00"|"57929"|"17550"
"4174763"|"15668858"|"2011-04-13 19:50:00"|"57929"|"17550"
"4174763"|"15668858"|"2011-04-13 19:50:00"|"57929"|"17550"
"4325813"|"1676624"|"2011-04-19 19:30:00"|"6017"|"637"
"4860515"|"117192935"|"2011-05-23 13:14:00"|"71957"|"2054"
"4860515"|"117192935"|"2011-05-23 13:14:00"|"71957"|"2054"
"4895507"|"29210666"|"2011-05-25 00:04:00"|"71957"|"2054"
"4968047"|"59421188"|"2011-05-29 22:37:00"|"70907"|"2587"
"4968047"|"59421188"|"2011-05-29 22:37:00"|"70907"|"2587"
"4970051"|"1676624"|"2011-05-30 00:06:00"|"74477"|"637"
"5020157"|"127511897"|"2011-06-01 12:31:00"|"75905"|"91"
"5020157"|"127511897"|"2011-06-01 12:31:00"|"75905"|"91"
"5020157"|"127511897"|"2011-06-01 12:31:00"|"75905"|"91"
"5020157"|"127511897"|"2011-06-01 12:31:00"|"75905"|"91"
"5020157"|"127511897"|"2011-06-01 12:31:00"|"75905"|"91"
"5020157"|"127511897"|"2011-06-01 12:31:00"|"75905"|"91"
"5020157"|"127511897"|"2011-06-01 12:31:00"|"75905"|"91"
"5020157"|"127511897"|"2011-06-01 12:31:00"|"75905"|"91"
"5020157"|"127511897"|"2011-06-01 12:31:00"|"75905"|"91"
"5020157"|"127511897"|"2011-06-01 12:31:00"|"75905"|"91"
"5026361"|"9115418"|"2011-06-01 15:28:00"|"73931"|"2340"
"5418245"|"91603277"|"2011-06-24 15:34:00"|"77543"|"2977"
"5166245"|"74597789"|"2011-06-09 18:13:00"|"50495"|"832"
"5166245"|"74597789"|"2011-06-09 18:13:00"|"50495"|"832"
"5453153"|"87054245"|"2011-06-28 12:50:00"|"62507"|"1937"
"3486953"|"20954414"|"2011-03-09 08:35:00"|"46589"|"3237"
"3598901"|"6705848"|"2011-03-15 09:42:00"|"46967"|"2587"
"3683195"|"93296249"|"2011-03-18 12:12:00"|"48479"|"6487"
"3696269"|"14310938"|"2011-03-18 22:53:00"|"48143"|"6240"
"4603721"|"111665561"|"2011-05-08 10:52:00"|"63725"|"2587"
"4603721"|"111665561"|"2011-05-08 10:52:00"|"63725"|"2587"
"5253437"|"131901521"|"2011-06-14 17:23:00"|"76829"|"2184"
"5253437"|"131901521"|"2011-06-14 17:23:00"|"76829"|"2184"
"5253437"|"131901521"|"2011-06-14 17:23:00"|"76829"|"2184"
"5365241"|"133946519"|"2011-06-21 17:51:00"|"81239"|"1677"
"5365241"|"133946519"|"2011-06-21 17:51:00"|"81239"|"1677"
"4536137"|"13291022"|"2011-05-03 20:27:00"|"62087"|"910"
"4536137"|"13291022"|"2011-05-03 20:27:00"|"62087"|"910"
"4624979"|"58065974"|"2011-05-09 20:24:00"|"60659"|"1690"
"4592129"|"55453946"|"2011-05-06 11:46:00"|"64565"|"2587"
"4592129"|"55453946"|"2011-05-06 11:46:00"|"64565"|"2587"
"5681549"|"141621473"|"2011-07-17 18:20:00"|"89639"|"3887"
"4647983"|"4790369"|"2011-05-10 19:45:00"|"66917"|"3900"
"469358"|"9031286"|"2010-11-08 11:09:00"|"6059"|"3887"
"5444045"|"87966905"|"2011-06-27 19:32:00"|"67253"|"2977"
"5513429"|"35545166"|"2011-06-30 15:33:00"|"81701"|"1287"
"5513429"|"35545166"|"2011-06-30 15:33:00"|"81701"|"1287"
"5858177"|"84268295"|"2011-07-31 19:41:00"|"85019"|"1261"
"5858177"|"84268295"|"2011-07-31 19:41:00"|"85019"|"1261"
"5607461"|"139774013"|"2011-07-11 13:34:00"|"87959"|"9737"
"5697293"|"25363718"|"2011-07-18 20:01:00"|"90101"|"2457"
"5062181"|"6216185"|"2011-06-02 23:02:00"|"67883"|"5187"
"5022749"|"58065974"|"2011-06-01 13:41:00"|"69437"|"390"
"5284025"|"119843093"|"2011-06-16 10:41:00"|"71537"|"2145"
"5960033"|"89378699"|"2011-08-06 02:52:00"|"85103"|"546"
"5960033"|"89378699"|"2011-08-06 02:52:00"|"85103"|"546"
"5442179"|"88997645"|"2011-06-27 16:23:00"|"71075"|"2886"
"5372765"|"31669190"|"2011-06-22 08:32:00"|"77627"|"1287"
"6197123"|"3868238"|"2011-08-24 11:28:00"|"99635"|"5187"
"6228983"|"68815682"|"2011-08-25 20:53:00"|"103205"|"6487"
"5786105"|"143936825"|"2011-07-25 10:42:00"|"91151"|"2197"
"6334115"|"9240878"|"2011-09-01 18:34:00"|"114881"|"1937"
"3904859"|"11086370"|"2011-03-31 14:48:00"|"53813"|"4537"
"3904859"|"11086370"|"2011-03-31 14:48:00"|"53813"|"4537"
"3954437"|"45128342"|"2011-04-04 08:47:00"|"53099"|"767"
"4790951"|"4871180"|"2011-05-19 01:07:00"|"66791"|"3302"
"4020383"|"105650369"|"2011-04-07 08:08:00"|"49277"|"2561"
"4107683"|"108093887"|"2011-04-12 09:29:00"|"58181"|"195"
"4112759"|"96101387"|"2011-04-12 12:38:00"|"54401"|"4537"
"5094173"|"9112958"|"2011-06-06 12:04:00"|"77417"|"2327"
"5182037"|"9115418"|"2011-06-10 11:17:00"|"52847"|"16887"
"5300549"|"53946950"|"2011-06-17 09:33:00"|"79937"|"2067"
"5300549"|"53946950"|"2011-06-17 09:33:00"|"79937"|"2067"
"5310053"|"45665114"|"2011-06-17 15:43:00"|"70403"|"1092"
"5310053"|"45665114"|"2011-06-17 15:43:00"|"70403"|"1092"
"5310053"|"45665114"|"2011-06-17 15:43:00"|"70403"|"1092"
"4456085"|"4871180"|"2011-04-27 16:28:00"|"61121"|"4537"
"5208689"|"66992822"|"2011-06-12 15:38:00"|"77039"|"3887"
"4551869"|"118182347"|"2011-05-04 13:11:00"|"64271"|"2340"
"4553171"|"118211621"|"2011-05-04 14:22:00"|"66497"|"25987"
"4579097"|"58967810"|"2011-05-05 17:23:00"|"61499"|"4810"
"6357221"|"14310938"|"2011-09-03 08:22:00"|"102869"|"3887"
"5569973"|"138600593"|"2011-07-07 10:30:00"|"81911"|"2275"
"5873285"|"113248325"|"2011-08-01 20:21:00"|"94301"|"3237"
"5883101"|"74878229"|"2011-08-02 10:23:00"|"98543"|"32487"
"5914763"|"12773930"|"2011-08-03 20:40:00"|"91697"|"3874"
"5761787"|"143215307"|"2011-07-22 11:49:00"|"87791"|"6175"
"6613463"|"53946950"|"2011-09-18 20:58:00"|"117443"|"34970"
"6613463"|"53946950"|"2011-09-18 20:58:00"|"117443"|"34970"
"6658187"|"168933869"|"2011-09-21 12:55:00"|"121139"|"1859"
"6701471"|"108760055"|"2011-09-23 13:31:00"|"121517"|"32487"
"6894905"|"95092541"|"2011-10-03 00:33:00"|"126935"|"429"
"6894905"|"95092541"|"2011-10-03 00:33:00"|"126935"|"429"
"6894905"|"95092541"|"2011-10-03 00:33:00"|"126935"|"429"
"6894905"|"95092541"|"2011-10-03 00:33:00"|"126935"|"429"
"6920483"|"12652898"|"2011-10-04 09:19:00"|"127565"|"4199"
"6869045"|"173679455"|"2011-10-01 09:16:00"|"112697"|"6227"
"6914249"|"3165785"|"2011-10-03 23:14:00"|"128489"|"2925"
"6323621"|"69850850"|"2011-09-01 10:08:00"|"109673"|"15197"
"6324611"|"9115418"|"2011-09-01 10:36:00"|"114839"|"3185"
"6324611"|"9115418"|"2011-09-01 10:36:00"|"114839"|"3185"
"5446109"|"4998731"|"2011-06-27 22:17:00"|"79223"|"22087"
"4776839"|"123073319"|"2011-05-18 13:02:00"|"66791"|"3302"
"4792085"|"2599247"|"2011-05-19 07:33:00"|"67841"|"4537"
"4974053"|"77279189"|"2011-05-30 10:17:00"|"74477"|"637"
"5187227"|"130640279"|"2011-06-10 15:09:00"|"79433"|"28470"
"5027375"|"55696502"|"2011-06-01 16:11:00"|"75905"|"91"
"5027375"|"55696502"|"2011-06-01 16:11:00"|"75905"|"91"
"5027375"|"55696502"|"2011-06-01 16:11:00"|"75905"|"91"
"5027375"|"55696502"|"2011-06-01 16:11:00"|"75905"|"91"
"5027375"|"55696502"|"2011-06-01 16:11:00"|"75905"|"91"
"5027375"|"55696502"|"2011-06-01 16:11:00"|"75905"|"91"
"5085209"|"128776583"|"2011-06-05 22:15:00"|"75653"|"33267"
"7180211"|"9567074"|"2011-10-17 09:28:00"|"133151"|"5070"
"7309835"|"8985038"|"2011-10-24 13:31:00"|"138527"|"3887"
"7309835"|"8985038"|"2011-10-24 13:31:00"|"138527"|"3887"
"7309835"|"8985038"|"2011-10-24 13:31:00"|"138527"|"3887"
"7309835"|"8985038"|"2011-10-24 13:31:00"|"138527"|"3887"
"7309835"|"8985038"|"2011-10-24 13:31:00"|"138527"|"3887"
"7327067"|"169402991"|"2011-10-25 10:15:00"|"139409"|"4147"
"7327067"|"169402991"|"2011-10-25 10:15:00"|"139409"|"4147"
"7327067"|"169402991"|"2011-10-25 10:15:00"|"139409"|"4147"
"7327067"|"169402991"|"2011-10-25 10:15:00"|"139409"|"4147"
"651710"|"4096034"|"2010-11-11 17:18:00"|"6101"|"4680"
"7378469"|"130582715"|"2011-10-27 18:36:00"|"133823"|"3198"
"7028795"|"176393819"|"2011-10-07 18:04:00"|"122357"|"2587"
"7028795"|"176393819"|"2011-10-07 18:04:00"|"122357"|"2587"
"7410287"|"182327585"|"2011-10-31 12:29:00"|"144491"|"3497"
"7459079"|"10805930"|"2011-11-02 23:29:00"|"131219"|"2327"
"7498151"|"45665114"|"2011-11-04 12:24:00"|"144869"|"2587"
"6744149"|"9055394"|"2011-09-26 11:06:00"|"125339"|"2522"
"7609043"|"187853483"|"2011-11-09 23:29:00"|"151883"|"1937"
"6794969"|"114850277"|"2011-09-27 23:23:00"|"119123"|"3107"
"6794969"|"114850277"|"2011-09-27 23:23:00"|"119123"|"3107"
"6818591"|"155083823"|"2011-09-29 12:29:00"|"122063"|"2067"
"6853907"|"117192935"|"2011-09-30 14:08:00"|"123743"|"3497"
"6853907"|"117192935"|"2011-09-30 14:08:00"|"123743"|"3497"
"6871889"|"103652849"|"2011-10-01 13:10:00"|"112697"|"6227"
"5881673"|"80070797"|"2011-08-02 09:41:00"|"97031"|"2444"
"5983451"|"127997993"|"2011-08-08 09:14:00"|"97367"|"4290"
"5983451"|"127997993"|"2011-08-08 09:14:00"|"97367"|"4290"
"5983451"|"127997993"|"2011-08-08 09:14:00"|"97367"|"4290"
"5235563"|"117192935"|"2011-06-13 18:55:00"|"74225"|"1560"
"5235563"|"117192935"|"2011-06-13 18:55:00"|"74225"|"1560"
"5235563"|"117192935"|"2011-06-13 18:55:00"|"74225"|"1560"
"5235563"|"117192935"|"2011-06-13 18:55:00"|"74225"|"1560"
"5512913"|"9115418"|"2011-06-30 14:59:00"|"81701"|"1287"
"6081575"|"145864727"|"2011-08-15 23:25:00"|"100643"|"3185"
"6256403"|"74847725"|"2011-08-28 13:13:00"|"109085"|"767"
"6348359"|"9115418"|"2011-09-02 13:21:00"|"102869"|"3887"
"5694671"|"106248887"|"2011-07-18 16:41:00"|"84893"|"5070"
"5694671"|"106248887"|"2011-07-18 16:41:00"|"84893"|"5070"
"6455501"|"119843093"|"2011-09-08 18:03:00"|"80231"|"1937"
"5710529"|"2901335"|"2011-07-19 13:25:00"|"89849"|"2340"
"6291509"|"19400186"|"2011-08-30 13:14:00"|"101861"|"1287"
"6291509"|"19400186"|"2011-08-30 13:14:00"|"101861"|"1287"
"6574379"|"29220506"|"2011-09-16 05:36:00"|"118661"|"2587"
"7499825"|"122918831"|"2011-11-04 13:39:00"|"130715"|"2587"
"7499825"|"122918831"|"2011-11-04 13:39:00"|"130715"|"2587"
"7616249"|"119843093"|"2011-11-10 11:56:00"|"142853"|"2067"
"7015295"|"107781959"|"2011-10-07 06:30:00"|"130589"|"832"
"7773593"|"5806349"|"2011-11-20 00:51:00"|"154949"|"3237"
"7773593"|"5806349"|"2011-11-20 00:51:00"|"154949"|"3237"
"7782899"|"191933885"|"2011-11-20 20:25:00"|"155411"|"3887"
"7838021"|"4914968"|"2011-11-23 07:29:00"|"158561"|"2262"
"7838021"|"4914968"|"2011-11-23 07:29:00"|"158561"|"2262"
"7838021"|"4914968"|"2011-11-23 07:29:00"|"158561"|"2262"
"7995413"|"161327549"|"2011-11-29 20:49:00"|"161165"|"3237"
"7126097"|"101873777"|"2011-10-12 21:26:00"|"126599"|"3237"
"7126097"|"101873777"|"2011-10-12 21:26:00"|"126599"|"3237"
"7271873"|"169402991"|"2011-10-21 11:01:00"|"140123"|"17537"
"7276433"|"36940970"|"2011-10-21 14:21:00"|"137435"|"455"
"7276433"|"36940970"|"2011-10-21 14:21:00"|"137435"|"455"
"8108009"|"196837895"|"2011-12-04 19:50:00"|"153521"|"25740"
"8050925"|"2901335"|"2011-12-01 12:46:00"|"123701"|"1560"
"8050925"|"2901335"|"2011-12-01 12:46:00"|"123701"|"1560"
"6574379"|"29220506"|"2011-09-16 05:36:00"|"118661"|"2587"
"6574379"|"29220506"|"2011-09-16 05:36:00"|"118661"|"2587"
"5924405"|"147438389"|"2011-08-04 10:44:00"|"96149"|"1417"
"5924405"|"147438389"|"2011-08-04 10:44:00"|"96149"|"1417"
"6878357"|"129453575"|"2011-10-02 01:38:00"|"120761"|"1079"
"6878357"|"129453575"|"2011-10-02 01:38:00"|"120761"|"1079"
"6979967"|"36811574"|"2011-10-05 18:52:00"|"129539"|"897"
"6979967"|"36811574"|"2011-10-05 18:52:00"|"129539"|"897"
"6979967"|"36811574"|"2011-10-05 18:52:00"|"129539"|"897"
"6979967"|"36811574"|"2011-10-05 18:52:00"|"129539"|"897"
"6979967"|"36811574"|"2011-10-05 18:52:00"|"129539"|"897"
"6984137"|"114721619"|"2011-10-05 20:38:00"|"123995"|"1937"
"6984137"|"114721619"|"2011-10-05 20:38:00"|"123995"|"1937"
"7053389"|"68641022"|"2011-10-09 22:18:00"|"128489"|"2925"
"6322433"|"69850850"|"2011-09-01 09:35:00"|"109673"|"15197"
"7107167"|"90134903"|"2011-10-12 09:34:00"|"125759"|"6487"
"7107167"|"90134903"|"2011-10-12 09:34:00"|"125759"|"6487"
"7150637"|"179012981"|"2011-10-14 01:14:00"|"132941"|"2327"
"7150637"|"179012981"|"2011-10-14 01:14:00"|"132941"|"2327"
"7150637"|"179012981"|"2011-10-14 01:14:00"|"132941"|"2327"
"7150637"|"179012981"|"2011-10-14 01:14:00"|"132941"|"2327"
"7150637"|"179012981"|"2011-10-14 01:14:00"|"132941"|"2327"
"7150637"|"179012981"|"2011-10-14 01:14:00"|"132941"|"2327"
"7150637"|"179012981"|"2011-10-14 01:14:00"|"132941"|"2327"
"7150637"|"179012981"|"2011-10-14 01:14:00"|"132941"|"2327"
"7150637"|"179012981"|"2011-10-14 01:14:00"|"132941"|"2327"
"7150637"|"179012981"|"2011-10-14 01:14:00"|"132941"|"2327"
"6184985"|"28788038"|"2011-08-23 18:34:00"|"104507"|"1287"
"7232909"|"180771635"|"2011-10-19 13:49:00"|"136805"|"3887"
"6409715"|"63639350"|"2011-09-06 21:56:00"|"113957"|"4485"
"6998519"|"175911659"|"2011-10-06 11:00:00"|"127649"|"2860"
"6268967"|"156506933"|"2011-08-29 10:50:00"|"112445"|"1547"
"7166927"|"147613787"|"2011-10-15 12:40:00"|"131387"|"11297"
"6400259"|"323009"|"2011-09-06 15:18:00"|"113957"|"4485"
"7665365"|"103450391"|"2011-11-14 08:22:00"|"154781"|"3237"
"8138369"|"14027054"|"2011-12-05 19:43:00"|"166121"|"1157"
"8352011"|"200257541"|"2011-12-13 11:53:00"|"143063"|"25870"
"8320649"|"2751398"|"2011-12-12 12:15:00"|"172799"|"5187"
"8330303"|"16985942"|"2011-12-12 17:48:00"|"172505"|"2587"
"8330303"|"16985942"|"2011-12-12 17:48:00"|"172505"|"2587"
"8331887"|"199967507"|"2011-12-12 18:42:00"|"159527"|"3627"
"8413727"|"50062118"|"2011-12-15 16:55:00"|"165659"|"1027"
"8413727"|"50062118"|"2011-12-15 16:55:00"|"165659"|"1027"
"7872755"|"38999990"|"2011-11-24 09:53:00"|"155747"|"3497"
"7874771"|"193418987"|"2011-11-24 10:43:00"|"158729"|"3237"
"7874771"|"193418987"|"2011-11-24 10:43:00"|"158729"|"3237"
"8920505"|"123672083"|"2012-01-17 08:56:00"|"191699"|"2067"
"8927597"|"51199622"|"2012-01-17 12:59:00"|"188171"|"2587"
"7949477"|"152417675"|"2011-11-28 09:04:00"|"157889"|"11687"
"650690"|"10913678"|"2010-11-11 16:38:00"|"6101"|"4680"
"6593201"|"27053246"|"2011-09-16 21:18:00"|"120593"|"19370"
"7557587"|"27006506"|"2011-11-08 07:38:00"|"143147"|"25870"
"7774631"|"101873777"|"2011-11-20 10:14:00"|"150959"|"85540"
"7522871"|"147613787"|"2011-11-06 10:55:00"|"138023"|"2587"
"7533893"|"119213087"|"2011-11-06 23:28:00"|"146423"|"2327"
"6761735"|"171946631"|"2011-09-27 07:33:00"|"122819"|"9087"
"6832751"|"101101337"|"2011-09-29 20:33:00"|"125045"|"767"
