"ID_product"|"ID_category"
"18112112"|"385"
"5366225"|"187"
"639356"|"436"
"2438006"|"471"
"7882550"|"323"
"5875286"|"436"
"18864920"|"256"
"2552498"|"262"
"2860736"|"446"
"159611"|"504"
"166919"|"182"
"5009330"|"227"
"15155480"|"284"
"11347004"|"459"
"7701530"|"8"
"9127388"|"216"
"14172260"|"38"
"1479734"|"262"
"12289022"|"64"
"7053344"|"170"
"16714226"|"430"
"4564970"|"430"
"2443340"|"80"
"5609195"|"168"
"153521"|"38"
"11535752"|"98"
"12705620"|"216"
"11215250"|"266"
"588452"|"504"
"725372"|"288"
"11563766"|"190"
"515078"|"347"
"8240180"|"1"
"599120"|"139"
"130883"|"385"
"4868336"|"24"
"1393382"|"64"
"16256804"|"260"
"189011"|"504"
"103079"|"262"
"6713354"|"395"
"1378430"|"30"
"17402060"|"205"
"13196096"|"312"
"2415242"|"288"
"18183050"|"182"
"8382938"|"212"
"11553602"|"456"
"173471"|"38"
"7042718"|"30"
"17196176"|"51"
"11248388"|"139"
"598826"|"143"
"12176630"|"178"
"163643"|"22"
"12406538"|"32"
"48017"|"38"
"4774844"|"58"
"3870500"|"12"
"1620812"|"154"
"2609786"|"262"
"1136090"|"262"
"2302052"|"298"
"1931402"|"30"
"12877988"|"127"
"17161106"|"456"
"39071"|"27"
"13631468"|"430"
"6859682"|"182"
"19214822"|"203"
"17646710"|"385"
"17403152"|"152"
"1162676"|"286"
"1319840"|"145"
"8961740"|"262"
"6388694"|"207"
"9349820"|"260"
"17099702"|"98"
"14411156"|"125"
"10611080"|"123"
"1081574"|"182"
"13493834"|"192"
"7148432"|"242"
"10345598"|"64"
"7155698"|"288"
"4444262"|"456"
"1331222"|"160"
"2191424"|"104"
"1722074"|"356"
"13101218"|"1"
"60659"|"264"
"679046"|"145"
"14061716"|"496"
"1243946"|"465"
"5618939"|"417"
"14841362"|"154"
"333596"|"182"
"13740794"|"260"
"226727"|"504"
"5414105"|"510"
"15771242"|"397"
"8641238"|"98"
"6133670"|"168"
"6639308"|"288"
"14192714"|"385"
"388826"|"458"
"15778088"|"260"
"3371246"|"262"
"4442540"|"458"
"15239648"|"456"
"4045850"|"504"
"8494280"|"32"
"16226312"|"260"
"17252162"|"385"
"12611918"|"34"
"15465230"|"430"
"12051050"|"446"
"7273088"|"458"
"1126304"|"494"
"9683426"|"200"
"16238744"|"459"
"975566"|"51"
"9313406"|"207"
"12479618"|"236"
"6605456"|"123"
"7592834"|"190"
"25904"|"496"
"18403760"|"145"
"428810"|"182"
"15927776"|"182"
"194009"|"196"
"3237014"|"26"
"214967"|"205"
"7841180"|"486"
"1574906"|"200"
"12705704"|"203"
"370514"|"98"
"1351298"|"504"
"15828404"|"196"
"801098"|"504"
"2712770"|"212"
"5012522"|"256"
"4240184"|"30"
"11558222"|"465"
"51377"|"32"
"8360930"|"122"
"6341696"|"216"
"16795622"|"225"
"9678218"|"27"
"5955422"|"415"
"919160"|"178"
"1442396"|"323"
"1472930"|"442"
"1974200"|"504"
"5176574"|"216"
"18685874"|"194"
"1125506"|"30"
"12786050"|"93"
"1823084"|"205"
"10005188"|"307"
"5958824"|"447"
"468122"|"51"
"10603688"|"200"
"8083646"|"176"
"2536580"|"192"
"12218252"|"203"
"206147"|"288"
"9104918"|"22"
"58013"|"38"
"3070778"|"205"
"7290854"|"323"
"17648012"|"123"
"202745"|"262"
"13749614"|"49"
"16172006"|"260"
"9745754"|"192"
"15765110"|"260"
"6898658"|"42"
"1296572"|"504"
"13207604"|"260"
"18699860"|"442"
"64733"|"482"
"2364758"|"104"
"2186762"|"262"
"9704048"|"123"
"96317"|"504"
"79685"|"38"
"16102496"|"294"
"2798450"|"209"
"12683486"|"8"
"7345874"|"182"
"9666752"|"216"
"162887"|"504"
"16784954"|"30"
"4653548"|"486"
"10001996"|"12"
"15797912"|"30"
"557792"|"104"
"7513118"|"260"
"3802208"|"377"
"150539"|"436"
"61415"|"22"
"250268"|"143"
"9885278"|"242"
"2781272"|"366"
"16714352"|"205"
"2401970"|"205"
"2483660"|"8"
"14720864"|"137"
"7527944"|"352"
"13281356"|"385"
"15375686"|"397"
"16257560"|"182"
"17029058"|"192"
"14814818"|"227"
"776150"|"306"
"5119496"|"262"
"130001"|"504"
"16718006"|"456"
"112739"|"182"
"238067"|"205"
"334982"|"182"
"14131478"|"274"
"2105828"|"442"
"16272008"|"456"
"5835680"|"260"
"3071744"|"504"
"88379"|"158"
"11082488"|"476"
"8970812"|"218"
"11563220"|"64"
"15783800"|"216"
"17214950"|"232"
"4982030"|"504"
"1575242"|"290"
"1941608"|"504"
"217403"|"131"
"11163170"|"123"
"13272326"|"190"
"12619856"|"442"
"5119412"|"22"
"558926"|"288"
"12363068"|"456"
"3325550"|"486"
"145037"|"212"
"14428586"|"216"
"17351660"|"260"
"17405840"|"385"
"4716086"|"306"
"51503"|"442"
"874388"|"227"
"1024034"|"158"
"6243374"|"74"
"8370968"|"168"
"12598478"|"218"
"14490158"|"26"
"1475702"|"227"
"665270"|"504"
"9397826"|"139"
"4589036"|"34"
"18742868"|"497"
"17036282"|"216"
"1969916"|"131"
"18223496"|"391"
"15976916"|"51"
"15448262"|"294"
"15826556"|"490"
"3260702"|"30"
"213455"|"38"
"1116728"|"417"
"914"|"504"
"15585308"|"12"
"1419086"|"160"
"120005"|"205"
"16288346"|"294"
"178847"|"192"
"8628008"|"67"
"15386396"|"127"
"8962160"|"205"
"16781258"|"307"
"10280624"|"430"
"16899362"|"300"
"9078752"|"32"
"2282690"|"288"
"1395566"|"12"
"363164"|"432"
"53015"|"446"
"15276902"|"26"
"475388"|"168"
"8762408"|"385"
"8047484"|"417"
"59231"|"490"
"5844206"|"262"
"13884728"|"168"
"16251008"|"83"
"14913476"|"216"
"7345832"|"192"
"9319706"|"212"
"2360222"|"212"
"16288220"|"260"
"2157866"|"298"
"149699"|"442"
"10625654"|"391"
"12479492"|"488"
"8348918"|"490"
"1942784"|"1"
"52091"|"27"
"16790456"|"182"
"30356"|"196"
"3864368"|"387"
"245816"|"38"
"15387572"|"413"
"5148224"|"401"
"819284"|"323"
"12738422"|"397"
"15996698"|"75"
"8646614"|"227"
"13279130"|"139"
"19187858"|"260"
"1768946"|"182"
"6843092"|"294"
"15759734"|"51"
"8932088"|"1"
"2793200"|"236"
"5482817"|"446"
"14383730"|"504"
"493196"|"104"
"8997314"|"160"
"18952448"|"467"
"18768614"|"467"
"9284342"|"158"
"5033900"|"168"
"2444600"|"187"
"11415086"|"294"
"54611"|"12"
"11757092"|"196"
"5559635"|"292"
"4545398"|"387"
"3028988"|"212"
"4397054"|"370"
"12755726"|"8"
"2491094"|"38"
"19027754"|"200"
"1330634"|"12"
"8448290"|"504"
"16695998"|"139"
"13771412"|"242"
"17085338"|"8"
"7945550"|"168"
"13768976"|"413"
"3838034"|"504"
"5884946"|"345"
"161627"|"486"
"15568172"|"292"
"16727456"|"385"
"16815698"|"8"
"3189848"|"490"
"5371139"|"294"
"2428262"|"405"
"167507"|"504"
"651494"|"486"
"130757"|"508"
"12312752"|"236"
"1432106"|"430"
"15731216"|"438"
"5755586"|"182"
"43796"|"282"
"7205258"|"260"
"769010"|"262"
"5504867"|"385"
"7861046"|"294"
"103331"|"8"
"6366770"|"168"
"16238702"|"465"
"7886540"|"212"
"18978656"|"497"
"6722888"|"389"
"5186948"|"34"
"16351934"|"98"
"1734380"|"192"
"15818912"|"417"
"4124348"|"198"
"615458"|"378"
"13340660"|"123"
"3829928"|"432"
"361274"|"27"
"16655468"|"27"
"1389686"|"182"
"7851218"|"8"
"2425070"|"98"
"15991322"|"490"
"6582902"|"152"
"5255366"|"216"
"280844"|"192"
"17435114"|"260"
"4754096"|"385"
"18752024"|"456"
"8257232"|"60"
"13375982"|"182"
"1762604"|"51"
"6380084"|"42"
"15496898"|"158"
"12036770"|"378"
"17827772"|"403"
"12342656"|"93"
"2355770"|"94"
"15869858"|"456"
"157469"|"483"
"9341924"|"10"
"2339222"|"182"
"13380308"|"332"
"11978180"|"8"
"17752424"|"127"
"16007576"|"205"
"8969300"|"262"
"1573310"|"288"
"291092"|"38"
"2613860"|"131"
"18708554"|"131"
"17416466"|"200"
"17062784"|"1"
"351194"|"447"
"16769708"|"72"
"5030162"|"137"
"7388420"|"486"
"634232"|"192"
"11560784"|"212"
"92033"|"262"
"166037"|"504"
"12857492"|"158"
"7832990"|"260"
"143357"|"262"
"7700228"|"131"
"1527824"|"1"
"4490966"|"419"
"131219"|"504"
"4756700"|"168"
"4928564"|"276"
"806642"|"306"
"2506508"|"38"
"35060"|"216"
"13967384"|"32"
"1992428"|"75"
"14979962"|"203"
"13426802"|"1"
"9104792"|"131"
"113453"|"196"
"7657640"|"447"
"162257"|"38"
"80987"|"160"
"131177"|"262"
"18538034"|"42"
"430616"|"104"
"14133746"|"192"
"15588878"|"64"
"14260586"|"190"
"11044898"|"465"
"5453501"|"294"
"8756108"|"154"
"4508480"|"205"
"8246942"|"482"
"11215208"|"30"
"10103426"|"42"
"18393092"|"192"
"827558"|"104"
"14239376"|"34"
"14906294"|"139"
"228617"|"182"
"18202916"|"212"
"17661830"|"465"
"1951352"|"95"
"9812996"|"212"
"769304"|"490"
"5385545"|"286"
"9748022"|"44"
"5228612"|"504"
"10854134"|"236"
"5526833"|"254"
"12306368"|"496"
"5177"|"139"
"10592852"|"227"
"12834770"|"302"
"7524920"|"30"
"18392630"|"125"
"98837"|"227"
"1752650"|"444"
"14092670"|"242"
"5682695"|"262"
"2323094"|"262"
"1115720"|"447"
"7828832"|"212"
"11054558"|"349"
"10901048"|"397"
"3995534"|"1"
"185441"|"38"
"6202088"|"339"
"708110"|"51"
"112697"|"176"
"480722"|"262"
"17004194"|"93"
"13672208"|"123"
"16364996"|"242"
"10869842"|"64"
"9750836"|"1"
"17192228"|"75"
"10629812"|"496"
"2105618"|"12"
"16965890"|"298"
"12646610"|"207"
"886568"|"438"
"13819754"|"1"
"1110680"|"262"
"14254328"|"403"
"15403028"|"69"
"727220"|"184"
"189641"|"417"
"873968"|"436"
"18344582"|"192"
"15027380"|"260"
"11478380"|"486"
"8382728"|"212"
"1949084"|"446"
"11685734"|"294"
"2092052"|"51"
"724322"|"26"
"8257652"|"60"
"16386500"|"203"
"11186060"|"432"
"454472"|"323"
"10804742"|"469"
"118409"|"490"
"9527480"|"387"
"48395"|"494"
"1082162"|"192"
"18855680"|"421"
"393152"|"490"
"53939"|"438"
"3830432"|"490"
"13374974"|"36"
"287312"|"292"
"79979"|"504"
"18139538"|"104"
"1330424"|"123"
"13138808"|"131"
"17036408"|"152"
"76367"|"158"
"392522"|"286"
"2940746"|"385"
"11431508"|"26"
"1626734"|"192"
"15228980"|"205"
"15770822"|"216"
"16642826"|"438"
"4909286"|"474"
"11947982"|"187"
"6508898"|"438"
"18037058"|"456"
"2282186"|"288"
"10943678"|"30"
"2944988"|"446"
"16552736"|"506"
"557666"|"104"
"12756062"|"205"
"2593994"|"298"
"8849390"|"349"
"11419538"|"98"
"16852910"|"139"
"14198468"|"203"
"2649350"|"399"
"13750118"|"51"
"215765"|"160"
"5664299"|"456"
"14451812"|"403"
"18174146"|"459"
"10645814"|"8"
"155915"|"182"
"4648424"|"227"
"7819256"|"262"
"1545884"|"262"
"26240"|"12"
"1461548"|"262"
"5948324"|"145"
"2351150"|"397"
"186239"|"438"
"4882700"|"501"
"7155614"|"168"
"6946958"|"266"
"11043974"|"200"
"1582088"|"12"
"4011242"|"34"
"1774532"|"104"
"2052782"|"490"
"13605344"|"209"
"5311079"|"474"
"5862938"|"123"
"4453922"|"1"
"1469150"|"98"
"15966500"|"184"
"7609004"|"260"
"1024244"|"490"
"130841"|"182"
"10977194"|"24"
"2362280"|"262"
"18162890"|"192"
"8015900"|"212"
"16111148"|"227"
"5664047"|"34"
"11804426"|"302"
"11549738"|"312"
"77627"|"139"
"278240"|"262"
"9507614"|"294"
"239663"|"504"
"2670854"|"77"
"1670792"|"1"
"2283698"|"192"
"6168068"|"490"
"11959448"|"108"
"11560364"|"467"
"2645024"|"1"
"12877946"|"127"
"15194624"|"490"
"5716841"|"510"
"6937550"|"22"
"1286576"|"168"
"13138136"|"187"
"942932"|"262"
"5854244"|"408"
"17074502"|"203"
"2073026"|"288"
"6456230"|"356"
"404954"|"447"
"16684448"|"1"
"411380"|"209"
"15726092"|"408"
"5250242"|"32"
"8064998"|"94"
"16155542"|"490"
"8488778"|"506"
"16989704"|"176"
"5072162"|"168"
"934868"|"8"
"468164"|"51"
"8432246"|"242"
"4015862"|"417"
"18130424"|"397"
"15827648"|"260"
"5492771"|"506"
"156755"|"154"
"4980056"|"24"
"17618192"|"260"
"18166880"|"64"
"371270"|"98"
"106733"|"12"
"8145344"|"260"
"8854304"|"190"
"1088504"|"504"
"8248244"|"494"
"6508646"|"262"
"16960430"|"34"
"5613605"|"203"
"4275338"|"236"
"4966364"|"294"
"942722"|"182"
"19118012"|"260"
"12363572"|"500"
"2174120"|"467"
"9095846"|"12"
"17463758"|"304"
"4320488"|"216"
"9844160"|"397"
"11812448"|"494"
"1331348"|"504"
"1186658"|"385"
"10462568"|"64"
"16435640"|"98"
"5658965"|"294"
"11091644"|"490"
"16551896"|"216"
"583832"|"182"
"15824456"|"8"
"3084428"|"26"
"12940988"|"158"
"12774752"|"227"
"2601596"|"323"
"17574260"|"397"
"7102946"|"80"
"14505404"|"1"
"2687822"|"212"
"8094146"|"260"
"269210"|"205"
"8247614"|"456"
"363332"|"504"
"167129"|"38"
"7362926"|"196"
"324566"|"182"
"2731376"|"192"
"10751318"|"393"
"11195972"|"8"
"12387554"|"56"
"5131130"|"227"
"5407343"|"227"
"1736438"|"298"
"143987"|"212"
"4531328"|"8"
"3756764"|"262"
"4186550"|"212"
"16533584"|"256"
"133109"|"442"
"71117"|"22"
"11812700"|"260"
"16654292"|"22"
"8436278"|"260"
"9945716"|"262"
"15289586"|"391"
"11320796"|"1"
"7064348"|"131"
"5875412"|"156"
"8348"|"262"
"8456438"|"158"
"195605"|"393"
"17505128"|"98"
"4380884"|"342"
"318434"|"51"
"11803838"|"248"
"8714906"|"54"
"14228120"|"192"
"15724538"|"266"
"5062040"|"260"
"3189596"|"18"
"12683780"|"260"
"726044"|"288"
"10439510"|"385"
"2031908"|"430"
"13368968"|"196"
"14410274"|"22"
"16085318"|"125"
"5733809"|"294"
"4235186"|"496"
"18261758"|"8"
"2145686"|"12"
"559178"|"352"
"15220160"|"430"
"16331312"|"1"
"9606272"|"67"
"1185734"|"38"
"4094402"|"87"
"65195"|"178"
"168851"|"456"
"734066"|"227"
"19015616"|"397"
"4990850"|"474"
"46757"|"504"
"15563468"|"196"
"11554190"|"459"
"8619692"|"131"
"16102286"|"209"
"14656352"|"125"
"934994"|"200"
"3303794"|"381"
"12683024"|"192"
"131975"|"385"
"6793154"|"168"
"17073662"|"260"
"10958630"|"42"
"306884"|"90"
"185063"|"442"
"1556132"|"238"
"43040"|"262"
"17573840"|"393"
"702692"|"12"
"585428"|"51"
"2187854"|"482"
"308564"|"8"
"7408244"|"12"
"16811078"|"190"
"7943954"|"262"
"6176762"|"288"
"17400506"|"312"
"942428"|"438"
"4437920"|"1"
"15482702"|"182"
"15757088"|"212"
"7460408"|"260"
"543386"|"139"
"9771206"|"298"
"195479"|"508"
"2094488"|"366"
"438974"|"504"
"15994472"|"125"
"7945172"|"260"
"1292624"|"1"
"554768"|"98"
"11560154"|"496"
"226013"|"508"
"5457743"|"385"
"11747012"|"260"
"15514958"|"51"
"673124"|"447"
"2115236"|"323"
"10292384"|"1"
"18937496"|"216"
"14718890"|"438"
"6447158"|"486"
"5194046"|"27"
"18559328"|"42"
"133697"|"22"
"73973"|"176"
"17161778"|"158"
"19111586"|"26"
"11997080"|"123"
"11419160"|"458"
"14861522"|"182"
"634526"|"8"
"1333490"|"38"
"9909134"|"205"
"194471"|"272"
"6133754"|"442"
"19072442"|"127"
"14239418"|"490"
"7919090"|"216"
"82709"|"459"
"5666273"|"387"
"15668720"|"192"
"2224058"|"288"
"17623274"|"456"
"5977514"|"456"
"2061434"|"12"
"13345658"|"385"
"9127682"|"413"
"8325440"|"34"
"1320806"|"397"
"417260"|"447"
"12413384"|"98"
"11745920"|"456"
"6843764"|"262"
"13679810"|"459"
"14191916"|"40"
"215681"|"139"
"44867"|"182"
"8282642"|"262"
"16102244"|"262"
"8033876"|"120"
"1678562"|"286"
"8482730"|"456"
"19059842"|"22"
"1432442"|"205"
"14820362"|"187"
"154655"|"504"
"5583449"|"168"
"5515493"|"223"
"1841270"|"352"
"4554134"|"387"
"13713956"|"486"
"14766896"|"72"
"15812612"|"135"
"7319792"|"288"
"15448724"|"492"
"17069714"|"397"
"2695802"|"397"
"12381758"|"256"
"17058752"|"456"
"1746686"|"38"
"253754"|"123"
"5497391"|"198"
"16297376"|"300"
"1809770"|"446"
"18770546"|"22"
"2382272"|"139"
"16362644"|"260"
"686060"|"447"
"7288838"|"190"
"1861094"|"508"
"9814130"|"329"
"935330"|"160"
"1395734"|"504"
"53813"|"131"
"1669910"|"323"
"1554368"|"158"
"7649282"|"410"
"12463196"|"497"
"1620098"|"38"
"17412098"|"192"
"6868250"|"486"
"2497856"|"1"
"14361848"|"200"
"321290"|"504"
"524150"|"504"
"242666"|"176"
"11314160"|"198"
"16629134"|"490"
"16790834"|"490"
"7001894"|"8"
"71999"|"192"
"12643796"|"131"
"19150940"|"242"
"1154444"|"205"
"18737534"|"212"
"4794752"|"260"
"2279834"|"104"
"16654838"|"397"
"16871348"|"98"
"52301"|"196"
"5551487"|"444"
"39029"|"262"
"714116"|"306"
"3272504"|"504"
"7991330"|"123"
"5089088"|"154"
"17749358"|"205"
"1652186"|"352"
"2880392"|"262"
"17394206"|"196"
"18392966"|"236"
"16533668"|"180"
"122819"|"262"
"2223218"|"288"
"6454130"|"490"
"1766090"|"8"
"2790092"|"312"
"3522950"|"75"
"12662108"|"91"
"556826"|"135"
"14798732"|"158"
"18120260"|"190"
"17086304"|"205"
"15730502"|"182"
"5954"|"192"
"1834592"|"104"
"16667942"|"205"
"7894520"|"236"
"7860542"|"125"
"14750222"|"391"
"15194498"|"8"
"1643324"|"95"
"498068"|"482"
"6674546"|"260"
"15091976"|"274"
"6635444"|"374"
"89429"|"262"
"3082538"|"60"
"2091380"|"51"
"3963446"|"262"
"2916386"|"12"
"17684720"|"32"
"7953572"|"64"
"2438216"|"80"
"1116266"|"160"
"16712672"|"307"
"135755"|"389"
"2531750"|"504"
"104381"|"205"
"17545826"|"64"
"9356960"|"260"
"664766"|"131"
"5483321"|"294"
"6538886"|"374"
"6207758"|"42"
"16013624"|"77"
"58727"|"504"
"16139624"|"8"
"2044088"|"262"
"7479770"|"12"
"8418302"|"44"
"16080110"|"262"
"245102"|"8"
"14638460"|"42"
"7447304"|"252"
"308186"|"438"
"9803336"|"459"
"3868274"|"1"
"14605532"|"46"
"4929278"|"154"
"14092250"|"242"
"11541548"|"319"
"858050"|"145"
"12598100"|"192"
"866240"|"200"
"19205624"|"260"
"401510"|"494"
"598994"|"456"
"4405286"|"496"
"625454"|"504"
"8981102"|"64"
"1847066"|"95"
"11540498"|"319"
"158981"|"467"
"16775714"|"196"
"331454"|"446"
"1480070"|"490"
"6947378"|"467"
"2383112"|"182"
"17599838"|"397"
"14824016"|"64"
"8962874"|"294"
"13155440"|"319"
"18982226"|"385"
"13777628"|"100"
"2116874"|"323"
"6724904"|"98"
"8019302"|"436"
"18499016"|"349"
"3861092"|"1"
"15826892"|"292"
"13888424"|"459"
"16734218"|"492"
"19194788"|"260"
"12818516"|"42"
"3691580"|"205"
"1290902"|"504"
"12630482"|"26"
"7724504"|"294"
"4394072"|"316"
"15251450"|"260"
"17752634"|"385"
"10848632"|"1"
"14253992"|"212"
"10557362"|"312"
"15223982"|"506"
"10270418"|"307"
"13369136"|"456"
"15092690"|"225"
"6971066"|"417"
"10034378"|"18"
"15928910"|"182"
"4246904"|"467"
"19260812"|"306"
"15192230"|"4"
"15565652"|"30"
"1339118"|"182"
"12421658"|"12"
"10814864"|"236"
"14184692"|"397"
"444812"|"27"
"6721712"|"467"
"4037618"|"42"
"154193"|"482"
"56837"|"38"
"2118512"|"51"
"9382706"|"139"
"1957736"|"123"
"1023572"|"298"
"15465944"|"459"
"7078040"|"118"
"170699"|"192"
"5897756"|"510"
"15509876"|"192"
"15591230"|"127"
"7064264"|"312"
"309320"|"262"
"730874"|"341"
"1322612"|"356"
"16608470"|"118"
"1228784"|"1"
"943142"|"482"
"2996228"|"272"
"15332174"|"383"
"16266968"|"446"
"606050"|"98"
"4870520"|"385"
"18987140"|"465"
"2043500"|"472"
"8262314"|"83"
"702902"|"192"
"2462030"|"77"
"17613572"|"385"
"16652780"|"209"
"11376614"|"196"
"17069924"|"294"
"1078340"|"168"
"12776264"|"260"
"14377556"|"260"
"16598096"|"8"
"171329"|"306"
"10943720"|"482"
"201149"|"504"
"17011754"|"22"
"16253990"|"300"
"16795832"|"312"
"12683738"|"409"
"15045944"|"12"
"3101984"|"212"
"4591178"|"356"
"17021204"|"97"
"17328980"|"248"
"4508732"|"490"
"6318092"|"34"
"200015"|"196"
"1403798"|"482"
"1374482"|"12"
"15724160"|"486"
"12463910"|"494"
"737510"|"504"
"5348795"|"403"
"15921266"|"467"
"9700226"|"510"
"3508544"|"75"
"419276"|"104"
"5982932"|"294"
"2362616"|"456"
"5198246"|"474"
"19058792"|"496"
"18399728"|"64"
"18769454"|"158"
"5174558"|"227"
"17721134"|"274"
"4681562"|"145"
"3104420"|"504"
"2001332"|"139"
"16765466"|"203"
"11787458"|"385"
"3737654"|"12"
"3237266"|"26"
"4532000"|"182"
"2427758"|"196"
"10987442"|"200"
"16712294"|"205"
"509954"|"306"
"2438678"|"29"
"3039530"|"415"
"621506"|"397"
"16550132"|"205"
"5110718"|"276"
"2711636"|"212"
"131387"|"284"
"178049"|"296"
"4189070"|"506"
"13099748"|"294"
"9381866"|"482"
"5083880"|"276"
"2438048"|"471"
"100391"|"104"
"4328636"|"315"
"273872"|"44"
"2481938"|"75"
"13430918"|"260"
"18954842"|"397"
"11806694"|"60"
"11865116"|"190"
"15696776"|"75"
"61751"|"397"
"11746046"|"496"
"14874794"|"1"
"707900"|"51"
"7843952"|"260"
"8824274"|"8"
"4915124"|"24"
"1553066"|"54"
"14407292"|"190"
"14434508"|"8"
"24812"|"180"
"19246868"|"260"
"17093150"|"432"
"9364646"|"8"
"2831840"|"42"
"17926850"|"98"
"16366592"|"131"
"7426976"|"205"
"13284422"|"227"
"15124316"|"22"
"17730668"|"203"
"893708"|"399"
"12363950"|"492"
"3986084"|"12"
"13833488"|"192"
"5028524"|"385"
"6317546"|"190"
"9367628"|"196"
"530828"|"12"
"2424230"|"54"
"5732549"|"292"
"18045164"|"413"
"997994"|"288"
"1175108"|"490"
"12363866"|"30"
"1856390"|"12"
"6343250"|"98"
"18403676"|"145"
"2462240"|"212"
"5961638"|"262"
"14116316"|"456"
"15094958"|"209"
"13120496"|"506"
"9665660"|"444"
"51923"|"160"
"15731468"|"158"
"14768282"|"456"
"8646362"|"490"
"4223090"|"182"
"7041122"|"436"
"14769248"|"492"
"376394"|"8"
"3191780"|"447"
"15816560"|"192"
"1580366"|"288"
"14200904"|"141"
"2591390"|"42"
"3191360"|"168"
"9826394"|"182"
"9678134"|"132"
"2648762"|"262"
"5757476"|"442"
"16245842"|"98"
"8643674"|"374"
"7974110"|"8"
"4078694"|"262"
"18685286"|"42"
"1815440"|"123"
"10905080"|"192"
"13872842"|"1"
"12722714"|"260"
"6482606"|"294"
"806390"|"182"
"8248412"|"207"
"1232942"|"417"
"5893430"|"294"
"420116"|"168"
"15722396"|"200"
"475430"|"434"
"17825714"|"227"
"7592918"|"190"
"1798766"|"490"
"18128870"|"8"
"601472"|"288"
"12460382"|"486"
"14379530"|"401"
"12625526"|"447"
"132269"|"490"
"7543400"|"1"
"8180960"|"432"
"17152034"|"22"
"49865"|"160"
"16809188"|"260"
"2431118"|"298"
"87665"|"192"
"755108"|"323"
"4353836"|"90"
"174689"|"504"
"7593212"|"190"
"2156228"|"227"
"12361892"|"370"
"5006810"|"504"
"5397347"|"294"
"3980876"|"190"
"11673218"|"42"
"2119310"|"51"
"18372470"|"74"
"473582"|"288"
"2481854"|"471"
"313604"|"187"
"392606"|"104"
"12717506"|"22"
"1250582"|"486"
"66035"|"196"
"7220378"|"288"
"13252586"|"12"
"15833360"|"139"
"16988234"|"216"
"1049654"|"359"
"4323932"|"341"
"10365296"|"504"
"5835176"|"8"
"4667072"|"203"
"9635210"|"227"
"4602938"|"168"
"1330340"|"385"
"891482"|"393"
"1607"|"212"
"902822"|"139"
"10844012"|"192"
"42368"|"282"
"15855746"|"359"
"11778596"|"417"
"4919786"|"227"
"3964034"|"227"
"18458066"|"131"
"8804576"|"216"
"9441590"|"417"
"16999070"|"60"
"1573604"|"288"
"17554394"|"467"
"11806568"|"312"
"134663"|"391"
"17906648"|"51"
"5250368"|"276"
"9625676"|"315"
"15820634"|"8"
"6519608"|"168"
"14815490"|"254"
"9477458"|"421"
"18985460"|"447"
"10377602"|"32"
"419444"|"182"
"244850"|"397"
"16031768"|"467"
"19222592"|"30"
"16822922"|"260"
"11773010"|"323"
"12829604"|"465"
"1424924"|"38"
"12530438"|"1"
"14771642"|"98"
"7177958"|"442"
"9945044"|"178"
"2061644"|"397"
"1432652"|"504"
"13806524"|"12"
"531038"|"504"
"54317"|"508"
"16617458"|"465"
"6229892"|"104"
"1206734"|"104"
"18132650"|"209"
"4055636"|"26"
"1797254"|"262"
"81659"|"182"
"7547600"|"168"
"6738806"|"152"
"180107"|"252"
"81575"|"262"
"2781230"|"366"
"2613146"|"12"
"677576"|"38"
"3084260"|"42"
"102869"|"176"
"4367864"|"262"
"14772230"|"98"
"3025334"|"104"
"11019866"|"182"
"148817"|"393"
"13816100"|"397"
"2739314"|"423"
"686396"|"12"
"201275"|"391"
"16806500"|"72"
"8529266"|"1"
"184265"|"292"
"14848418"|"417"
"16695074"|"458"
"14583230"|"458"
"3548654"|"469"
"615710"|"447"
"2987156"|"182"
"15123308"|"242"
"3855002"|"8"
"6377732"|"97"
"615920"|"292"
"12311534"|"22"
"7072286"|"274"
"1590866"|"296"
"515960"|"104"
"16155332"|"260"
"11433440"|"260"
"2409446"|"347"
"3326852"|"444"
"202325"|"36"
"11526932"|"1"
"8448416"|"225"
"5002442"|"504"
"10777358"|"75"
"12666350"|"256"
"1667180"|"98"
"143945"|"182"
"17823488"|"100"
"10411328"|"216"
"7249526"|"378"
"16241054"|"447"
"10993448"|"137"
"84977"|"192"
"8645522"|"415"
"2508734"|"504"
"4983248"|"158"
"10647242"|"203"
"3469820"|"145"
"1331180"|"227"
"5333633"|"385"
"9424454"|"469"
"48773"|"12"
"6951746"|"467"
"1630262"|"504"
"2104190"|"477"
"16667774"|"22"
"5508857"|"95"
"19246070"|"205"
"11807282"|"60"
"15763766"|"77"
"3761090"|"139"
"9934796"|"236"
"5411333"|"442"
"8087762"|"8"
"995054"|"75"
"12361178"|"223"
"15168332"|"26"
"15719834"|"459"
"6197132"|"8"
"392858"|"143"
"163055"|"496"
"11026082"|"492"
"14980550"|"22"
"4287392"|"374"
"821216"|"227"
"16109720"|"387"
"16822292"|"34"
"3556970"|"347"
"167255"|"403"
"474254"|"288"
"17244518"|"27"
"16707422"|"152"
"14719898"|"192"
"17440238"|"461"
"135629"|"459"
"213833"|"486"
"11993846"|"292"
"632678"|"447"
"158729"|"504"
"3335336"|"200"
"14952074"|"262"
"17436206"|"203"
"12756020"|"152"
"8797352"|"318"
"2552624"|"18"
"5427419"|"385"
"13336292"|"26"
"3375950"|"38"
"3223364"|"190"
"4799246"|"192"
